title,link,time,content
같은 '직불'인데 소득공제 혜택 10%P나 차이 난다면 [어떻게 생각하십니까],http://finance.daum.net/news/20181111212926975,1111,"[경향신문] ㆍ정부 사업 참여 ‘제로페이’ 40%
ㆍ불참한 ‘카카오페이’는 30%만
ㆍ‘카페’에 익숙한 소비자들 “차별”
‘카카오페이와 제로페이 QR코드가 둘 다 비치돼 있는데 한쪽만 더 많은 소득공제 혜택을 준다면?’
정부와 서울시가 소상공인 결제수수료 부담을 낮추기 위해 추진 중인 ‘제로페이’ 시범사업에 카카오페이가 참여하지 않기로 하면서 결제방식은 같은데 소득공제 혜택이 다른 건 형평성에 어긋난다는 지적이 나오고 있다.
제로페이와 카카오페이는 ‘QR코드’에 대면 소비자의 은행 계좌에서 자동으로 돈이 빠져나가는 간편결제 시스템이다.
11일 금융권에 따르면 ‘제로페이’는 다음달 시범 실시를 앞두고 있다. 문제는 혜택이 다르다는 점이다. 제로페이는 연말 국회에서 세제 혜택 관련 법안이 통과되면 소득공제율이 40%에 이른다. 반면 카카오페이는 현재 그대로 30%에 머무르게 된다.
소비자 입장에서는 은행 계좌에서 소상공인 계좌로 바로 돈이 빠져나가는 ‘직불’ 형태로 결제구조가 같다. 소상공인 입장에서도 제로페이나 카카오페이나 직접 부담하는 결제수수료가 거의 ‘0’에 가까운 건 똑같다.
‘결제수수료 부담을 낮추겠다’는 취지는 똑같은데 정부 사업에 참여하지 않는다는 이유로 한쪽(카카오페이)을 이용하는 소비자는 혜택을 덜 받게 되는 것이다.
카카오페이는 제로페이보다 사업을 일찍 시작하면서 사람들에게 ‘카페’로도 불리며 점점 익숙해져 가고 있다. 올해 3분기 기준 카카오페이의 월간 활성이용자 수는 1200만명이며 가맹점·제휴업체 수는 20만개다.
기획재정부 관계자는 “정부가 운영하는 소상공인 페이 시스템 안에 들어와야 소득공제 혜택을 주도록 법안이 설계돼 있다”면서 “중소벤처기업부에서 민간하고 어떻게 할지 계속 논의 중”이라고 말했다. 김정식 연세대 교수는 “수수료와 결제방식 등 모든 조건이 다 같다면 왜 정부 사업에만 소득공제를 더 많이 주는지 설명이 필요하다”고 지적했다.
임지선 기자 vision@kyunghyang.com"
"주요 산유국들, 공동점검회의 개최..""감산 공감대""",http://finance.daum.net/news/20181111212810963,1111,"러시아 등 석유수출기구에 속하지 않은 주요 산유국들과 석유수출기국 회원국의 장관급 공동점검위원회 JMMC가 현지시간 11일 오전 11시 아랍에미리트 아부다비에서 열렸습니다.
이 회의에선 미국이 이란산 원유 수출을 다시 제재한 뒤에도 하락세를 보이고 있는 국제유가에 대한 의견을 교환할 예정으로, 산유량을 줄이려는 합의가 시도될 것이란 전망이 우세합니다.
이 회의에 참석한 오만 석유장관은 기자들에게 ""많은 산유국이 감산 필요성에 공감한다""고 말했으며, 앞서 로이터통신도 이 회의에 정통한 소식통을 인용해 ""사우디아라비아가 하루 100만 배럴을 감산하는 안을 논의하고 있다""고 보도했습니다.
오현석 기자 (ohs@mbc.co.kr)
[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
중국 '솽스이(11·11) 쇼핑데이' 광풍..16시간 27조 원 새 기록,http://finance.daum.net/news/20181111212700950,1111,"매년 11월 11일 24시간 동안 알리바바 그룹이 개최하는 중국 최대 쇼핑이벤트 '솽스이 쇼핑데이' 행사에서 또다시 최대 매출액 기록이 경신됐습니다.
알리바바는 현지시각 오후 3시 49분에 지난해 24시간 거래액인 1천682억 위안, 우리 돈으로 27조 3천억 원을 돌파했다고 밝혔습니다.
또 거래액이 1백억 위안을 돌파하는 데는 2분 5초, 1천억 위안을 돌파하는 데는 1시간 47분이 걸렸다고 설명했습니다.
알리바바는 지난 2009년부터 24시간 할인 행사를 열고 있으며, 이미 지난해 미국의 블랙프라이데이와 사이버데이 합산 거래액을 넘어섰습니다.
오현석 기자 (ohs@mbc.co.kr)
[저작권자(c) MBC (www.imnews.com) 무단복제-재배포 금지]"
"은행 배만 불리는 기준금리 인상, 대출자는 '끙끙'",http://finance.daum.net/news/20181111212013892,1111,"[경향신문] ㆍ한은, 인상 임박 속 과거 시중은행 금리 추이 살펴보니
ㆍ예금금리가 반짝 오르다 제자리걸음할 땐 대출금리는 지속 상승
ㆍ“대출시장 대형은행 독점…다양한 대출상품으로 선택 폭 넓혀야”
한국은행이 기준금리를 인상하면 시중은행의 금리는 어떤 영향을 받을까.
한은이 지난해 11월 말 기준금리를 연 1.50%로 0.25%포인트 인상한 이후 시중은행 예금금리와 대출금리는 일제히 상승 곡선을 그렸다. 일부 은행은 고금리 예·적금 특판 상품까지 내놓으며 고객 유치에 열을 올렸다. 이후 예금금리는 제자리걸음을 보인 반면 대출금리는 지속적으로 오르면서 예대금리차(대출금리와 예금금리 간 차이)가 갈수록 벌어졌다. 기준금리 인상이 은행의 수익성을 높이는 결과로 이어진 것이다.
오는 30일 금융통화위원회에서 기준금리를 인상할 것이라는 전망이 우세하다. 1년 전 한은이 기준금리를 인상한 이후부터 최근까지 국내 시중은행의 금리 추이를 짚어봤다. 11일 지난해 12월 한은이 발표한 ‘2017년 12월 금융기관(비은행금융기관 포함) 가중평균금리’를 보면, 예금은행 대출금리(신규취급액 기준)는 연 3.62%로 전월에 비해 0.07%포인트 올랐다. 대출금리가 오른 것은 한은이 기준금리를 6년5개월 만에 인상하면서 시장금리가 상승한 여파다.
예금금리도 올랐다. 하지만 상승폭은 적었다. 예금은행 저축성 수신금리는 1.79%에서 1.81%로 0.02%포인트 상승했다. 대출금리 상승폭이 예금금리 상승폭보다 크다 보니 예대금리차는 1.81%포인트로 벌어졌다. 지난 1월 1.89%포인트까지 벌어졌던 예대금리차는 1.8%대 중반에서 등락을 거듭하다 지난 9월 1.77%포인트로 축소됐다.
은행권만 보면, 지난해 기준금리 인상을 전후로 예대금리차 변화가 뚜렷하다. 금융감독원에 따르면 지난해 상반기와 올 상반기 사이 은행권 평균 대출금리는 0.18%포인트(3.21%→3.39%) 오른 반면 예금금리는 0.11%포인트 인상됐다.
이러한 예대금리차 확대는 곧 은행의 수익 확대로 이어진다. 올해 상반기(1~6월) 국내 18개 은행 전체의 평균 예대금리차는 2.08%포인트였다. 연도별 예대금리차는 2015년 1.97%포인트에서 2016년 1.95%포인트로 주춤했다가, 2017년 미 연준의 기준금리 인상 등 본격적인 금리 상승기에 접어들면서 2.03%포인트로 확대됐다. 이 기간 예대금리차로 인한 수입(예대마진)은 2015년 29조1000억원에서 2016년 30조1000억원, 지난해 32조5000억원으로 늘었고, 올해는 상반기까지 17조2672억원을 기록했다.
예금금리는 한은의 기준금리를 바탕으로 금리운영위원회에서 각종 비용을 따져가며 결정하는 구조다. 인상 시기와 인상폭을 조절할 수 있어 기준금리 인상 이후 대출금리에 비해 소폭 오르는 게 일반적이다. 지난해 기준금리 인상 직후 시중은행들의 예금금리 인상폭은 0.1~0.3% 수준이었다. KB국민은행은 일부 예금과 적금의 기본 금리를 1.2%에서 1.5%로 0.3%포인트, 신한은행도 0.3%포인트 올렸다. 하나은행과 우리은행도 각각 0.1∼0.3%포인트 올렸다.
이번에 한은이 기준금리를 올리더라도 시중은행들의 예금금리 인상폭은 지난해 수준을 밑돌 것이라는 전망이 나오고 있다. 미·중 무역분쟁과 미국의 금리 인상, 국내 경기 위축 등 대내외 금융 변동성이 커지면서 은행권 자금조달 부담이 커지고 있다는 이유에서다.
대출금리는 통상적으로 예금금리보다 시장 분위기에 민감하게 반응한다. 한은이 시장에 기준금리 인상을 시사하면 금융채나 은행의 조달금리를 평균한 금리인 코픽스(COFIX·자금조달비용지수) 등이 오른다. 은행들은 이러한 시장금리에 더해 경영 목표, 업무 원가, 위험 수준 등을 감안한 가산금리를 자율적으로 책정하고, 주거래 은행 여부와 거래 실적 등을 반영한 우대금리를 적용해 산출한다. 변동금리를 적용한 대출이 많다보니 시장금리 변화에 비교적 빠르게 대응하는 것도 특징이다. 대출금리는 시장금리가 오르면 시차를 얼마 두지 않고 곧바로 따라 오른다는 얘기다. 실제 금융시장 안팎에서 오는 30일 한은이 기준금리를 인상할 것이란 전망이 나오면서, 최근 시중은행의 변동금리형 주담대 금리는 5%에 육박하고 있다. 11일 기준 주담대 잔액 코픽스 변동금리는 KB국민은행의 경우 연 3.57~4.77%, 신한은행 3.20~4.55%, KEB하나은행 3.21~4.41%, 우리은행은 3.30~4.30%, 농협은행 2.90~4.52%이다.
성태윤 연세대 교수는 “기준금리를 인상하면 통상 예금금리보다 대출금리의 상승폭이 커져 예대금리차가 더 확대된다”며 “대출시장을 일부 대형 금융사들이 사실상 독점하기 때문”이라고 말했다. 성 교수는 “금리 상승기에 예대금리차가 커지면 저신용, 저소득자, 생계자금 명목으로 주담대를 받은 차주 등을 중심으로 가계부실 우려가 커진다”며 “인터넷전문은행을 포함한 금융권에 경쟁 구도를 만들어 양질의 다양한 대출상품을 금융소비자가 선택할 수 있도록 해야 한다”고 말했다.
안광호 기자 ahn7874@kyunghyang.com"
미국 중간선거 결과에서 주목할 세 가지 [김형주의 세계경제 돋보기],http://finance.daum.net/news/20181111211705861,1111,"[경향신문]
미국 중간선거가 끝났다. 중간선거는 현직 대통령에 대한 중간평가 성격이 강한 만큼, 이번 선거 결과는 지난 2년간 트럼프 행정부가 공들여 추진해 온 정책들이 유권자들의 표심을 어떻게 바꿔놓았는지를 보여주는 바로미터라고 할 수 있다. 나아가, 2020년 대선을 앞두고 미국 정치권의 향후 움직임을 예측할 실마리를 제공하기도 한다. 선거 결과는 많은 이들의 예상과 크게 다르지 않았다. 상하 양원을 장악했던 공화당이 하원을 민주당에 내줬으니 ‘중간선거는 현직 대통령의 무덤’이라는 속설은 이번에도 적용된 셈이다. 하지만, 올여름까지만 해도 민주당이 하원 압승은 물론 상원에서의 승리를 기대하기도 했다는 점을 되새겨보면 민주당이 거둔 성과는 기대에 크게 못 미친다. 하원에서 225석(11월9일 기준)으로 힘겹게 과반(218석)을 차지하고, 상원에서는 두 자리를 공화당에 내줬다. 지난 정부, 즉 오바마 대통령 시절 야당이던 공화당이 두 차례의 중간선거 모두 압승을 거뒀던 것과 비교하면 민주당의 이번 승리는 ‘겨우 이겼다’는 표현이 걸맞다. 이번 중간선거 결과에서 주목할 부분은 크게 세 가지다.
첫째, 어쨌든 민주당이 하원을 장악했다는 점이다. 한 석이라도 앞선 정당이 모든 상임위원장을 독차지하는 만큼 행정부를 견제하고 감시할 토대를 마련한 것이다. 예산안을 통해 경기 부양을 위한 사회간접자본(SOC) 투자 등 행정부 주요 정책들에 제동을 걸거나, 새로운 입법을 통해 대통령의 행정명령을 제한할 수도 있다. 그러나 통상정책 면에서는 전망이 엇갈린다. ‘기울어진 운동장’, 즉 불공정 교역 때문에 미국 경제 피해가 크다는 점은 오바마 대통령 시절 민주당이 먼저 제기했던 문제다. 또한 지난 대선과 이번 중간선거에서 민주당의 주요 지지층인 제조업 노동자들이 가진 불만을 분명히 깨달았기에 대중 제재 등 무역정책 면에서는 트럼프 행정부와 궤를 같이할 가능성이 높다. 다만, 다자무역체제 무력화, 반이민 정책 확대 등의 시도에 대해서는 반대할 것으로 보인다.
둘째, 이번 선거는 사실상 트럼프 대통령의 승리다. 공화당 내에서도, 완패가 예상되던 선거에서 이 정도라도 지켜낸 것은 트럼프 대통령 덕분이라는 목소리가 높다. 트럼프 대통령 입장에서도 반길 만한 결과다. 무엇보다 상원을 지켜냈으니 탄핵 가능성이 사실상 사라졌다. 하원을 장악한 민주당의 견제가 만만치 않겠지만, 지난 2년 동안 오바마케어 폐지, 북미자유무역협정(NAFTA) 재협상, 대중 통상 압박 강화, 이란 핵합의 탈퇴 등 대선 당시 공약했던 주요 사안들은 거의 처리한 만큼 부담은 많이 줄었다. 오히려, 내년 이후 미국 경제 둔화 우려가 크다는 점에서 그 책임을 민주당의 ‘지나친 반대’ 탓으로 돌릴 경우 민주당이 궁지에 몰릴 수도 있다. 셋째, 2020년 대선 캠페인이 사실상 시작됐다. 이번에 공화당이 승리한 지역의 후보들을 살펴보면 전통적인 공화당 인물들이 대거 물러나고 그 자리의 상당수를 ‘트럼피스트’들이 대체했다. 공화당 내에서 트럼프 대통령의 입지가 강해졌고, 2020년 공화당 대선 구도가 트럼프 대통령 중심으로 짜일 가능성이 높다. 민주당 역시 ‘고학력, 고소득층’을 위한 정당이란 이미지를 벗고 중동부 지역 전통 제조업 노동자들의 지지를 회복하기 위해 애쓰는 모양새가 두드러졌다. 특히 이와 같은 양당의 정책 전환이 미국 통상정책의 자국우선주의 경향을 더욱 가속할 수 있다는 점은 우리 입장에서도 큰 걱정이다.
그럼 우리에게는 어떤 영향이 있을까? 여러 상황을 가늠해 볼 때, 미·중 무역갈등 해소와 같은 극적인 변화를 기대하기는 어려울 것으로 전망된다. 물론 선거가 끝난 만큼 표를 의식해 무역상대국을 자극하는 선정적인 발언이나 돌발적인 정책 대응은 줄어들 것이다. 하지만, 그동안 의회 간섭을 피하기 위해 ‘행정명령’이란 우회로를 애용해왔던 트럼프 대통령 입장에서는 민주당이 제동을 걸기 전에 자동차에 대한 무역확장법 232조 적용을 서두를 가능성이 높다. 결국, 미국 통상정책의 변동성과 불확실성은 줄어들겠지만, 장기적으로는 보호무역주의를 강화하는 방향으로 진행될 가능성이 크다. 이런 가운데 우리 역시 ‘새로운 변화’에 대비해야 한다. 한·미 FTA를 활용하는 과정에서 미국에 빌미를 제공할 부분이 없는지에 대한 검증은 물론이고, 우리 사회 내에도 미국 중동부 지역 노동자들처럼 ‘세계화의 피해자’란 인식이 확산되고 있는 것은 아닌지 꼼꼼히 돌아봐야 할 것이다.
김형주 | LG경제연구원 연구위원"
"""로봇, 4차 산업혁명 주역.. 글로벌 플레이어 키워야"" [차 한잔 나누며]",http://finance.daum.net/news/20181111210938775,1111,"“인공지능(AI)과 사물인터넷(IoT)처럼 4차 산업혁명의 핵심 기술을 융합해 실제 서비스로 구현하는 주체가 로봇이다.”
문전일 한국 로봇산업진흥원장(58)은 지난 7일 서울 종로구 세계일보 본사에서 인터뷰를 갖고 “로봇산업 입장에서 4차 산업혁명을 바라보면 AI와 IoT 기술 등을 융합해 서비스로 구현하는 것이고, 같은 기술을 가지고 어떤 서비스를 구현하느냐에 따라 로봇의 쓰임새만 달라지는 양상으로 전개될 것”이라며 이같이 말했다.
문 원장은 ‘로봇산업이 혁신성장으로 이어질 수 있느냐’는 질문에 “국내에서 조선과 자동차 산업처럼 침체기로 접어드는 주력산업 고도화를 위해 로봇의 활용이 필수가 될 것”이라며 “주력산업 제조공정의 혁신은 로봇을 만드는 기업뿐 아니라 로봇을 활용하는 주력산업의 고도화 및 경쟁력 강화로 이어질 것”이라고 강조했다. 최근 세계 로봇시장의 급성장세를 보면 그의 진단은 일리가 있다. 2016년 기준 세계 로봇시장은 204억달러(약 23조원)로 최근 6년간 연평균 10%의 성장을 보이고 있다. 
문전일 한국 로봇산업진흥원장이 지난 7일 서울 종로구 세계일보 본사에서 인터뷰를 갖고 4차 산업혁명의 시대 한국 로봇산업의 현황과 미래에 대해서 설명하고 있다.
이제원 기자

국내 로봇시장의 현실은 어떨까. ‘2017년 월드로보틱스 자료’를 보면 우리나라는 중국(28.0%), 북미(17.7%), 일본(10.9%), 독일(9.5%)에 이어 세계 제조업용 로봇 시장의 약 8%를 점유해 5위권에 위치해 있다.
이를 바라보는 문 원장의 진단은 냉정했다. 문 원장은 “국내 로봇 기업은 2100개인데 97%가 중소기업이어서 아직은 글로벌 플레이어가 부족하다”고 평가했다. 그러면서 “한국은 제조업 로봇과 서비스 로봇 산업의 비율이 8대 2 정도”라며 6대 4 비율인 선진국에 비해 비대칭적이라는 점도 지적했다.
문 원장은 국내 로봇 산업의 유망 분야로 서비스 로봇을 주목했다. 그는 “개인의 미시적 욕구를 만족시키는 서비스를 추구하는 4차 산업혁명 시대는 홈서비스 로봇과 같은 서비스 로봇 시장이 확장할 것”이라며 “앞으로 서비스 로봇이 한국 경제를 이끌어가는 신성장동력이 될 것”이라고 말했다.
문 원장은 서비스 로봇 산업 육성을 위해 국내 서비스 부품 기업의 육성이 시급하다고 강조했다. 그는 “서비스 로봇에 사용하는 부품은 제조용 로봇만큼 고정밀도를 요구하지는 않는다”면서 “우리가 도전해 볼만한 분야”라고 강조했다. 특히 “재활 로봇은 우리나라에서 규제를 획기적으로 풀어주면 국제시장에서 동등하게 겨뤄볼 수 있다”고 자신했다. 산업용 로봇은 일본과 독일이 이미 선점했지만 재활 로봇은 국제표준 작업에 한국도 같이 참여해 출발선이 같기 때문이다. 문 원장은 ‘협동 로봇(Collaborative Robot·산업용 로봇과 달리 작업자가 보조해 업무를 수행하는 로봇)’도 유망 분야로 꼽았다. 협동로봇은 인간과 같은 공간에서 작업을 돕는다. 덕분에 공간이 좁은 작업장에서 활용도가 높다. 중소기업이 대부분인 우리나라에 적합하다는 것이다.
문 원장은 ‘로봇이 사람의 일자리를 빼앗을 것이라는 우려가 많다’는 지적에는 “로봇이 일자리를 뺏는 게 아니라 결국에는 일자리가 늘어날 수밖에 없다”고 반박했다. 국제로봇연맹의 보고서(2017년 4월)에 따르면 로봇의 도입이 1993년부터 2007년까지 유럽 17개국 국내총생산(GDP) 성장에 10% 기여했고, 유럽 27개 지역에서 1000만개 이상의 일자리가 순증했다는 설명도 보탰다. 삶의 질적인 면에서도 고급 근로자 수요를 늘려 임금 향상 효과를 유발하고, 위험한 작업에서 인간을 대체한다는 것이다.
올초 4대 원장으로 취임한 문 원장은 로봇 분야에서 잔뼈가 굵은 1세대 전문가다. 서울대 기계설계학과를 졸업하고 카이스트(KAIST)에서 생산공학 로봇제어전공으로 석사, 미국 시러큐스대학에서 기계생산항공공학으로 박사 학위를 받았다. 이후 LS산전 중앙연구소장, 호서대 로봇공학과 교수, DGIST 연구부총장·협동로봇융합연구센터장을 지냈다.
이천종 기자 skylee@segye.com"
우유 이어 라면값도 오를 조짐..서민 '먹거리 물가' 들썩,http://finance.daum.net/news/20181111210415709,1111,"[앵커]
지난 여름 우윳값이 오르면서 우유가 들어가는 커피나 빵, 아이스크림 가격도 들썩이고 있습니다. 그런데 우유에 이어 대표적인 서민음식이죠. 라면값도 오를 조짐을 보이고 있습니다.
이새누리 기자가 취재했습니다.

[기자]
작은 카페를 운영하는 조혜진 씨는 우윳값이 올라도 음료 가격을 쉽게 올리기 어렵다고 말합니다.
[조혜진/카페 운영자 : (가격 인상은) 부담스러워하고 제공하는 입장에서도 죄를 짓는 느낌이 들어요. (비용을) 줄일 수 있는 것은 최소한의 인건비만 사용하는 것밖엔 없어요.]
대형 프랜차이즈 커피전문점 몇 곳은 우윳값 인상분을 음료 가격에 반영할지 논의 중입니다.
우윳값은 지난 8월부터 잇따라 올랐습니다.
업계 1위와 2위 서울우유와 남양유업은 우유제품 가격을 3.6%, 4.5% 각각 인상했습니다.
나머지 제조사도 인상 여부를 검토하고 있습니다.
우윳값에 이어 일부 라면 제품값도 오를 조짐을 보입니다.
팔도는 다음 달부터 대표 컵라면 상품인 왕뚜껑 소비자 가격을 1050원에서 1150원으로, 9.5% 올리겠다고 거래처에 안내했습니다.
비빔면도 4.7% 올릴 계획입니다.
부재료비와 가공비 등이 올랐다는 이유인데 가격 인상은 2012년 이후 6년 만입니다.
팔도 측은 인상을 검토하고 있다고 답변했습니다.
채소, 기름값에 이어 서민 생활과 직결된 식품가격까지 들썩 거리면서 서민 장보기는 더욱 부담스러워질 전망입니다.
[김효준/서울 홍제동 : 전엔 한 달에 한두 번 정도 장을 보면 10만원 정도 생각하면 충분히 샀거든요. 요새는 몇 만원씩 초과되다 보니까.]
(영상디자인 : 박성현)"
"가온챔프, 차세대 국산마 최강 예약..스포츠월드배 우승",http://finance.daum.net/news/20181111210150678,1111,"【서울=뉴시스】김정환 기자 = '가온챔프'(수·3·한국·R85)가 배다른 형의 뒤를 잇는 '국산 경주마 전설' 등극을 예고했다. 동갑내기 '다이아삭스'(수·4·미국·R96)와 치열한 경쟁전도 개막했다.
한국마사회가 11일 경기 과천시 렛츠런파크 서울에서 거행한 '스포츠월드배'(제11경주·1400m·연령 오픈·1등급)에서 가온챔프가 우승을 차지했다.
데뷔 1주년을 갓 넘긴 신예마로 출전마 중 최연소였지만, 걸출한 선배들을 모두 제치고 가장 먼저 결승선을 통과했다. 경주 기록 1분24초2.
가온챔프
가온챔프는 지난해 9월 데뷔전(1000m)에서 2위와 10마신(1마신=약 2.4m) 차로 대승하며 일찍이 경마 팬들의 눈도장을 받았다. 지난해 12월 1200m 경주에서 동갑내기 인기마 '횡운골'을 13마신 차로 꺾어 다시 한번 주목받았다.
4일 한국 경마 최초로 '대통령배'(GⅠ) 4연승을 달성하며 '국산마 최강자'로 우뚝 선 부경의 '트리플나인'(6·수·한국·R127)’과 배다른 형제 사이다. 부마가 '엑톤파크'로 혈통 또한 훌륭해 차세대 경주마로 크게 주목받고 있다.
이번 '스포츠월드배'는 가온챔프에게 더욱 특별했다. 올해 7월과 9월, 1200m 경주에서 한 차례씩 우승한 여세를 몰아 7월, 9월 경주를 연달아 승리한 뒤 3연승에 도전한 것이기 때문이었다.
경마 팬들은 가온챔프를 가장 유력한 우승 후보로 꼽으며 응원했다. 가온챔프는 기대에 부응하듯 출발부터 결승선까지 선두권에서 달리면서 우월한 기량을 뽐냈다.
또 다른 우승 후보 '상감마마'(거·6·한국·R107)가 중반부에 접어들며 뒤에서 치고 나와 선두를 차지한 뒤 경주를 주도했다. 가온챔프는 서두르지 않고 그 뒤에서 달리며 힘을 아꼈다. 4코너를 지나 직선주로에 접어들자 가온챔프가 본격적으로 스퍼트를 시작해 가장 앞으로 치고 나왔다.
다른 경주마들도 추입을 시작했으나 역부족이었다. 가온챔프는 동갑내기로 레이딩이 더 높은 '다이아삭스'를 1과 1/2마신 차로 따돌리고 우승했다. 1등급 경주마들을 죄다 발아래 뒀다.
유승완 기수는 이번에 가온챔프와 첫 호흡을 맞춰 우승을 거머쥐었다. 그는 ""많은 기대를 받아 부담됐지만, 승리해 기쁘다. 가온챔프가 실전에 강한 것은 알고 있었으나 연습 때보다 훨씬 열심히 뛰었다. 막판 스퍼트는 놀라울 정도였다""고 우승 소감을 전했다.
가온챔프와 다이아삭스에 이어 3위에 '장산파워'(수·4·한국·R85)가 올라 '4세마 천하'를 선언했다.
이날 '스포츠월드배'에서는 중국산 미세먼지 공습 속에서도 관중 2만9000여 관중이 운집했다. 총 매출은 약 53억원을 기록했다. 배당률은 단승식 3.1배, 복승식 3.9배, 쌍승식은 7.1배를 각각 기록했다.
ace@newsis.com"
"[가상화폐 뉴스] 11월 11일 21시 00분 비트코인(-0.26%), 스트리머(4.44%), 비트코인 골드(-2.26%)",http://finance.daum.net/news/20181111210122674,1111,"[한국경제TV 라이온봇 기자]


[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원)


현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 19,000원(-0.26%) 하락한 7,237,000원에 거래되고 있다.

비트코인을 제외한 가상화폐 동향은 하락이 우세하다.

가장 큰 상승세를 보이는 가상화폐는 스트리머이다. 스트리머은 24시간 전 대비 4.44% 상승한 47원에 거래되고 있다.

또한, 아이오타(1.11%, 546원), 퀀텀(0.23%, 4,390원), 이더리움(0.13%, 239,900원)은 상승세를 나타냈다.

한편, 가장 큰 하락세를 보이는 가상화폐는 비트코인 골드이다. 비트코인 골드은 24시간 전 대비 -2.26% 하락한 39,000원에 거래되고 있다.

또한, 제로엑스(-1.71%, 803원), 이더리움 클래식(-1.12%, 10,640원), 오미세고(-1.06%, 3,720원), 라이트코인(-1.02%, 58,500원), 비트코인 캐시(-0.24%, 614,000원), 리플(-0.17%, 572원), 이오스(-0.16%, 6,100원)은 하락세를 나타냈다.

질리카, 카이버 네트워크는 24시간 전 대비 변동폭이 없었다.

한편 거래금액 기준으로는 비트코인, 리플, 비트코인 캐시 순으로 가장 활발한 거래를 보이고 있다."
"연비 16.3km..중고속 운행 '대만족', 스마트 크루즈 등 편의 장치도 흡족..'감성'은 2% 부족",http://finance.daum.net/news/20181111205700617,1111,"[경향신문] ㆍ시승기 - 현대 ‘투싼’ 페이스 리프트 모델
현대·기아차가 어느 때보다 유럽 시장에 큰 기대를 걸고 있다. 어려움을 겪고 있는 미국·중국 시장과 달리 유럽 시장은 100만대 돌파를 눈앞에 둘 정도로 판매에 탄력이 붙었다. 핵심 모델은 투싼과 스포티지 같은 스포츠유틸리티차량(SUV)이다. 특히 투싼은 올해 9월까지 유럽에서 10만대가량 팔렸다. 성능과 경제성을 꼼꼼히 챙기는 유럽 소비자들의 지갑을 열 만큼 품질을 인정받고 있다는 증거다.
최근 페이스리프트된 투싼 가운데 배기량 1.6ℓ 디젤 모델을 시승했다. 이 차에는 ‘스마트스트림’이라는 파워 트레인(엔진과 변속기)이 붙는다. 엔진 최고출력은 136마력, 최대토크는 32.6㎏·m다. 변속기는 7단 듀얼 클러치(DCT)가 사용된다. 일상 주행 등 실용 영역에서는 부족함 없는 힘을 내면서 연비는 높이고 이산화탄소 배출은 줄인 파워 트레인이라고 보면 된다. 기존 1.7ℓ 디젤엔진의 연비는 ℓ당 15.0㎞였지만 이 엔진은 배기량을 낮춰 연비를 16.3㎞까지 끌어올렸다. 저마찰·고효율 터보차저 등 고효율 연소 시스템을 채용하고, 피스톤도 경량 제품을 사용한 게 연비 향상에 도움이 됐다는 게 현대차 측 설명이다.
운전해보면 현대차의 설명이 크게 틀리지 않음을 금세 확인할 수 있다. 초반 가속이나 시속 100㎞ 안팎의 중고속 영역에서는 불편하지 않게 가속이 이뤄진다. 시내 도로에서도 굼뜨지 않아 재빨리 다른 차선으로 파고들 수 있다. 반면 고속주행이 가능한 레이싱 트랙 등에서 테스트해보면 시속 150㎞ 후반부터는 속도가 잘 붙지 않는다. 하지만 이 속도 영역은 일반 운전자들이 거의 사용하지 않는 점을 감안하면 현대차의 선택이 적절했다.
속도가 붙은 뒤의 고속주행 안정성은 뛰어난 편이다. 풍절음도 크지 않아 속도계를 보지 않으면 실제보다 훨씬 느린 속도로 달리는 것으로 착각할 정도다. 제법 많이 휘어진 길을 빠르게 치고 나와도 위화감 없이 차선을 따라 잘 돌아나간다.
투싼 페이스리프트에는 전방 카메라와 레이더를 통해 차량·보행자와의 충돌을 경고해주고, 필요시 브레이크를 작동시키는 ‘전방 충돌방지 보조’가 장착돼 있다. 이 밖에도 ‘차로 이탈방지 보조’ ‘고속도로 주행 보조’ ‘스마트 크루즈 컨트롤’ 등 안전·편의장치가 많다. 도심 외곽 고속도로를 통해 출퇴근하는 소비자들이 많은데, 고속도로 주행 보조나 스마트 크루즈 컨트롤 기능은 차량 정체 때 요긴하다. 원하는 속도를 맞춰놓으면 완전히 정지하지 않는 이상 속도와 차간거리 유지, 출발과 정지를 차가 알아서 해준다. 고속도로 주행 보조는 스마트 크루즈 컨트롤보다 좀 더 진보한 장치다. 위성항법장치와 연동해 제한속도 등에 맞춰 자동으로 가·감속도 된다.
최근의 현대차들은 주행 성능이나 연비 면에서 외산차들과 비교해 손색이 없을 만큼 진보했다. 다만 소비자들의 감성을 어루만져주는 디테일은 좀 더 보완해야 할 부분이다. 스마트 크루즈 컨트롤 장치가 자동으로 속도를 줄일 때(2단에서 1단으로 시프트 다운될 때) 약간의 꿀렁임이 있었다. 조금은 값싸 보이는 공조 클러스터 액정화면과 주변 하이그로시 패널, 동승석 글로브박스를 닫을 때의 느낌은 ‘나만 불편한가…’.
김준 선임기자 jun@kyunghyang.com"
